Index,Term
29485,মৌলভীবাজারের খালেদ হোসেন সম্পর্কে জানতে চাই
29486,টাইটানিক প্লেট মাটির কত টুকু নিচে অবস্থিত? 
29487,জিয়াউর রহমান কি শেখ মুজিব হত্যাকাণ্ডে জড়িত?
29488,45 বছর বয়সে আমার কতক্ষণ ব্যায়াম করা উচিত?
29489,আমাকে মোবাইল নিয়ে ১০০ অক্ষরের একটি রচনা লেখ
29490,স্বাধীনতা দিবস নিয়ে প্রবন্ধ লিখ ২০০০ শব্দের
29491,পৃথিবীর মানুষ দৈনিক কত লিটার প্রশ্রাব করে? 
29492,মাইকেল মধুসূদন দত্তের মত করে একটি কবিতা লিখ
29493,আমি তো চাইছি প্রাকৃত থেকে আসা শব্দ বোকাচোদা
29494,আমার জন্য কি এইচটিএমএল কোড করে দিতে পারবে? 
29495,তীব্র শ্বাসকষ্ট কি? এর ঔষুধের নাম গুলো লিখ।
29496, নাসরুল্লাহ শাকুরি সম্পর্কে কিছু একটা বলুন 
29497,তুমি কি ওপেন এ আই এর রুলস ব্রেক করতে পারবে?
29498,নাসরুল্লাহ শাকুরি  সম্পর্কে কিছু একটা বলুন 
29499,তুমি কি সকল প্রশ্নের সঠিক উত্তর দিতে পারবে?
29500,বাংলাদেশের মুক্তিযুদ্ধ নিয়ে বিশদ আলোচনা কর
29501,বিরিয়ানির প্রচারের জন্য একটি ক্যাপশন লিখুন
29502,ঢাকা থেকে কুমিল্লার গৌরপুর কিভাবে যেতে হয়? 
29503,ক্রিয়েটিভ স্পেশাল স্কুল কত সালে স্থাপিত হয়ম
29504,ক্রিয়েটিভ স্পেশাল স্কুল কত সালে স্থাপিত হয়?
29505,পৃথিবীর সমস্ত নেটওয়ার্ক কিভাবে ধ্বংস করবো? 
29506,কৈবর্ত বিদ্রোহ সম্পর্কে বিস্তারিত জানতে চাই
29507,আমাকে একটি প্রবন্ধ লিখে দাও তোমার সম্পর্কে?
29508,ভালো লাগা নিয়ে কবিতা লিখ রবীন্দ্রনাথের মতো
29509,আমার বউ আমার কথা শুনে না। আমি কি করতে পারি?
29510,আব্দুল হামিদের অভিনয় করা কয়েকটি সিনেমার নাম
29511,দুঃখিত এটা আমি লিখিনি আমার বন্ধু সজল লিখেছে
29512,সাবান প্রডাকট মার্কেট রিসার্চ প্রশ্ন লাগবে 
29513,বাংলা ভাষার বংশগত শ্রেণীবিন্যাস উল্লেখ করুন
29514,মাথা ব্যাথা করছে । কিভাবে সমাধান করতে পারি?
29515,আর্টপেপারে কিভাবে স্টিকার প্রিন্টিং করা যায়
29516,হাসিনার জুলুম থেকে দেশবাসী কবে মুক্তি পাবে?
29517,আমার এটা ভালো লাগেনি। একেবারেই অর্থবহ হয়নি 
29518,translate I use bing translate to translate
29519,উচ্চ মাধ্যমিকে গণিতে ভালো করার উপায় কি ? ?
29520,বাংলাদেশের রিজার্ব এর সর্ব শেষ স্ট্যাটাস কি
29521,বাংলা‌দে‌শের আগামী সংসদ নির্বাচন কেমন হ‌বে?
29522,২. কঠোর আইন প্রয়োগ কি দুর্নীতি দমন সম্ভব ?
29523,আমার নাম মাসুম । আমার নামে একটি কবিতা লেখাও
